machine ID,machine description
344815,1RB---_0RC1RD_0LD0RB_1LD0LE_1RB0LA
345314,1RB---_0RC1RD_0LD0RD_1LE0RA_1RB0LE
347505,1RB---_0RC1RD_0LD1RC_1LE0RA_1RA0LE
349891,1RB---_0RC1RD_0LD1LC_1LE0RA_1RA0LE
351154,1RB---_0RC1RD_1RD0RA_1LE1RA_1LB0LE
351408,1RB---_0RC1RD_1RD0RC_1LE1RA_1LB0LE
351623,1RB---_0RC1RD_1RD0RD_1LE1RA_1LB0LE
358311,1RB---_0RC1RD_1LA0RA_1LE1RA_1LB0LE
358993,1RB---_0RC1RD_1LA0RD_1LE1RA_1LB0LE
359367,1RB---_0RC1RD_1LA0RE_1LC0LE_1RB1LD
359522,1RB---_0RC1RD_1LA0RE_1LE1RC_0LD0LB
359575,1RB---_0RC1RD_1LA0LA_0LE0RB_0LA1LD
359876,1RB---_0RC1RD_1LA0LB_1LC0RE_---0LA
360310,1RB---_0RC1RD_1LA0LD_1LC0LE_0RA0RB
360320,1RB---_0RC1RD_1LA0LD_1LC0LE_0LB0RB
360323,1RB---_0RC1RD_1LA0LD_1LC0LE_1RD0RB
360325,1RB---_0RC1RD_1LA0LD_1LC0LE_1LC0RB
361387,1RB---_0RC1RD_1LA0LE_1LE1RA_0RB0LC
364599,1RB---_0RC1RD_1LA1LC_0LC0RE_1RA0LE
365250,1RB---_0RC1RD_1LA1LD_1RE0LE_1LC0RB
366259,1RB---_0RC1RD_1LA1LE_1RE0RD_0LC0RC
374294,1RB---_0RC1RD_1LC0RB_1LE0RB_1LA0LD
376929,1RB---_0RC1RD_1LC1LA_0RA0LE_0RD0LD
377825,1RB---_0RC1RD_1LC1LD_0RE1RE_1RA0LE
378791,1RB---_0RC1RD_1LD0RA_1LE0LE_1RB1LD
378833,1RB---_0RC1RD_1LD0RB_0RE1LE_0LA0LC
379078,1RB---_0RC1RD_1LD0RB_1LE0RD_1LC0LA
379087,1RB---_0RC1RD_1LD0RB_1LE0LB_0LC0LA
379375,1RB---_0RC1RD_1LD0RC_1LE1RA_1RB0LE
390824,1RB---_0RC1RE_0RD0LE_1LD1RC_1RA0LE
397949,1RB---_0RC1RE_0LC1LD_1LA0LE_1RA0RC
401966,1RB---_0RC1RE_0LD1RA_1LB0LB_0RD1LD
406115,1RB---_0RC1RE_0LD1LA_1LC1LB_0RC0RD
406122,1RB---_0RC1RE_0LD1LA_1LC1LB_1RB0RD
409402,1RB---_0RC1RE_1RD0RB_1LD0LE_0LC1LA
410038,1RB---_0RC1RE_1RD0RD_1LE1RA_1LB0LE
411805,1RB---_0RC1RE_1RD0LB_1LE1RB_1LA0LD
412259,1RB---_0RC1RE_1RD0LD_1LC1LB_0RC0RA
412294,1RB---_0RC1RE_1RD0LD_1LE---_0RB0LC
412680,1RB---_0RC1RE_1RD0LE_1LB1LC_0RA0LD
412994,1RB---_0RC1RE_1RD1RA_1LB0LD_0RC1LD
412995,1RB---_0RC1RE_1RD1RA_1LB0LD_0RD1LD
413028,1RB---_0RC1RE_1RD1RA_1LE0LB_0RC0LD
413032,1RB---_0RC1RE_1RD1RA_1LE0LD_0RC0LD
413035,1RB---_0RC1RE_1RD1RA_1LE1LB_1RB0LD
413616,1RB---_0RC1RE_1RD1RC_0LB0LE_1LD0RA
414298,1RB---_0RC1RE_1RD1RD_1LE1RB_1LA0LD
422020,1RB---_0RC1RE_1LB1RD_1LE1RB_1LA0LD
430046,1RB---_0RC1RE_1LD0RB_0LE0RE_0RA0LC
432838,1RB---_0RC1RE_1LD0LA_1LB0LB_0RA0LD
432857,1RB---_0RC1RE_1LD0LA_1LB0LC_1LD0RB
436391,1RB---_0RC1RE_1LD1RA_0LC1LB_1RC0LD
436485,1RB---_0RC1RE_1LD1RA_0LE0LB_1RA0LD
436496,1RB---_0RC1RE_1LD1RA_0LE1RB_0RB0LD
436531,1RB---_0RC1RE_1LD1RA_1RB1LB_1RC0LD
440856,1RB---_0RC1RE_1LD1RE_0LE0LD_0RA0LC
472097,1RB---_0RC1LB_1RD1RC_1LE1LD_0RA0LE
478177,1RB---_0RC1LB_1LA0RD_1RA1RE_0LC0LE
479951,1RB---_0RC1LB_1LA1RD_1RA1RE_1LB0LE
508367,1RB---_0RC1LC_0RD1LD_0LE0LA_1LA1LC
509273,1RB---_0RC1LC_0RD1LE_1LD0LA_0LB1LD
515018,1RB---_0RC1LC_0LD1RE_1LB0LB_1RC0RA
515024,1RB---_0RC1LC_0LD1RE_1LB0LB_1RD0RA
516919,1RB---_0RC1LC_1RD0RA_1RE0LD_0LE1LB
519280,1RB---_0RC1LC_1RD0RE_1LE1RA_1RE0LD
523280,1RB---_0RC1LC_1RD1RC_1LE1LD_0RA0LE
530490,1RB---_0RC1LC_1LA0LD_1RE0LB_1RE0RA
538446,1RB---_0RC1LC_1LD0RE_0LE0LB_1RA1RC
549812,1RB---_0RC1LD_0RD0LA_0LE1LB_1LA0LE
551652,1RB---_0RC1LD_0RD1RD_1LB1RE_1RA0LB
555514,1RB---_0RC1LD_0LC1RD_1LB1RE_1RA0LB
557485,1RB---_0RC1LD_0LD0RB_0LE1RE_1RA1LC
562487,1RB---_0RC1LD_0LD1RD_1LB1RE_1RA0LB
562879,1RB---_0RC1LD_0LD1RE_1RC1LB_1RA0LE
566622,1RB---_0RC1LD_1RD0RA_1RE0LC_1LB0LE
568772,1RB---_0RC1LD_1RD0LA_0LB1LE_---1LB
568995,1RB---_0RC1LD_1RD0LA_1LE0RD_0LB0LC
569529,1RB---_0RC1LD_1RD0LB_1LB1RE_1RA0LB
571185,1RB---_0RC1LD_1RD1RA_1RE0LD_1LE0LC
572377,1RB---_0RC1LD_1RD1RC_0LE1LE_1RA1LB
572659,1RB---_0RC1LD_1RD1RC_1LE1LB_0RA0LE
573001,1RB---_0RC1LD_1RD1RD_1LB1RE_1RA0LB
573786,1RB---_0RC1LD_1RD1RE_1LB0LD_1RA1RB
578930,1RB---_0RC1LD_1LA0RA_0LB0RE_1RC1RD
579380,1RB---_0RC1LD_1LA0RB_0LE1LC_1RB1LD
580457,1RB---_0RC1LD_1LA0RD_0LA1LE_0RB0LB
580462,1RB---_0RC1LD_1LA0RD_0LA1LE_0LA0LB
581850,1RB---_0RC1LD_1LA0RE_1RE0LB_1RA0RB
582417,1RB---_0RC1LD_1LA0LA_---1LE_0LA1LB
582419,1RB---_0RC1LD_1LA0LA_---1LE_1RD1LB
582420,1RB---_0RC1LD_1LA0LA_---1LE_1LB0RD
582422,1RB---_0RC1LD_1LA0LA_---1LE_1LB1LB
582668,1RB---_0RC1LD_1LA0LA_1RA1LE_0LD1LB
588477,1RB---_0RC1LD_1LA1RE_1RE1LD_1RA0LE
596921,1RB---_0RC1LD_1LB1RC_0LE0RD_0LA0LB
597591,1RB---_0RC1LD_1LB1RC_0LE1LE_1RA0LB
600319,1RB---_0RC1LD_1LB1RD_1LB1RE_1RA0LB
611123,1RB---_0RC1LD_1LD0LA_1RD1LE_---1LB
611173,1RB---_0RC1LD_1LD0LA_1LB0LE_---0RC
611238,1RB---_0RC1LD_1LD0LA_1LB1LE_---0RB
611240,1RB---_0RC1LD_1LD0LA_1LB1LE_---1LB
616904,1RB---_0RC1LD_1LD1RE_1LB0LD_1RA1RB
616933,1RB---_0RC1LD_1LD1RE_1LB0LE_1RA0LE
622801,1RB---_0RC1LE_0RD0LA_0RE1LB_1LA0LD
622902,1RB---_0RC1LE_0RD0LA_1LD1LB_---1LD
624181,1RB---_0RC1LE_0RD0LE_1LD1LB_0LA1LD
624814,1RB---_0RC1LE_0RD1RB_1LD1RE_1RA0LE
627349,1RB---_0RC1LE_0RD1LA_1LB0LA_0LB0LD
629555,1RB---_0RC1LE_0RD1LD_0LE0LA_1LA1LC
634516,1RB---_0RC1LE_0LD0RC_0LE0LB_1RA1LD
636230,1RB---_0RC1LE_0LD0LA_1RE1LB_1RC1LD
637764,1RB---_0RC1LE_0LD1RA_1LB0LD_1LC1RD
645814,1RB---_0RC1LE_1RD0RA_1LB0LD_1LD1RE
648726,1RB---_0RC1LE_1RD0RE_1LB1RD_0LB0LA
649237,1RB---_0RC1LE_1RD0LA_1LB0RA_0LB0LE
664052,1RB---_0RC1LE_1LB0RD_1RC1RD_1LA0LC
671519,1RB---_0RC1LE_1LC0LD_1RA0LE_---0RC
676630,1RB---_0RC1LE_1LD0RB_1LD1LB_0LA0LB
678598,1RB---_0RC1LE_1LD0RE_0LE0LB_1LA1RC
678777,1RB---_0RC1LE_1LD0RE_1RC1LB_0LC0LA
696451,1RB---_0LB0RC_0RD0LD_1LE0RE_1LA1LC
701817,1RB---_0LB0RC_1RD0LE_1LE0RA_1LC1RE
704348,1RB---_0LB0RC_1RD1LE_1LC0RA_0RE0LD
705265,1RB---_0LB0RC_1LD0RD_1LE1RA_1LA1LB
706362,1RB---_0LB0RC_1LD0LD_1RE0LC_0RA1RC
706613,1RB---_0LB0RC_1LD0LE_0RD1RE_1LC0RA
707511,1RB---_0LB0RC_1LD1RC_1LA1LE_1LB0RE
719669,1RB---_0LB0LC_1RD0LD_1RE1RA_1LB0RC
727373,1RB---_0LB0LC_1LD0RE_0RE0LA_1RC1RD
732464,1RB---_0LB0LC_1LD1LC_0RE0LE_1RA1RD
734403,1RB---_0LB1RC_0RD0RA_1RE0LE_1LD1LB
736538,1RB---_0LB1RC_0RD0LE_1RE1RA_1LC0LB
736539,1RB---_0LB1RC_0RD0LE_1RE1RA_1LC0LE
751466,1RB---_0LB1RC_1RD0RE_0LE0LC_0RA1LD
767892,1RB---_0LB1RC_1LD0LC_1RE1RD_1LC0RA
769510,1RB---_0LB1RC_1LD0LE_1LA0LE_1LC0RA
772142,1RB---_0LB1RC_1LD1RE_0RE0LC_0RB0RA
779517,1RB---_0LB1LC_0RD0RC_0RE1RD_1LB1RA
779520,1RB---_0LB1LC_0RD0RC_0RE1RE_1LB1RA
803731,1RB---_0LB1LC_1RC0RD_1RA1RE_1LE1LB
812388,1RB---_0LB1LC_1RD0LD_1LB0RE_1RC1RA
812842,1RB---_0LB1LC_1RD0LE_0RD1RA_0LC1LA
827090,1RB---_0LB1LC_1LD0RB_1RE0LC_0RA1RE
856373,1RB---_0LC---_1RC0RD_1RE0RE_1LE0LB
858779,1RB---_0LC---_1RD0LD_0RE0RB_1LB1RC
873728,1RB---_0LC0RA_0LE0RD_1RE0LB_1LD1RE
873916,1RB---_0LC0RA_0LE1RD_1LC0RD_1RA0LD
873917,1RB---_0LC0RA_0LE1RD_1LC0RD_1RE0LB
875051,1RB---_0LC0RA_1RC1LD_0RE0LB_1LC0RE
875554,1RB---_0LC0RA_1RD1RC_1LE0LB_1RC0LD
875690,1RB---_0LC0RA_1RD1LC_1RA1RE_0RC0LE
875926,1RB---_0LC0RA_1RE0LD_1RC1LE_1LC0LB
876358,1RB---_0LC0RA_1RE1LD_1LE0RE_1RE0LB
876359,1RB---_0LC0RA_1RE1LD_1LE0LB_1RC0LE
877789,1RB---_0LC0RA_1LE0RD_1RC0RC_1RB0LB
877800,1RB---_0LC0RA_1LE0RD_1LB---_1RB0LB
877802,1RB---_0LC0RA_1LE0RD_1LB0RA_1RD0LB
878915,1RB---_0LC0RB_0RA1LD_1LE0LD_1RE1RC
883893,1RB---_0LC0RB_0LA1LD_0LE1LC_1RE1RA
886765,1RB---_0LC0RB_0LD1LC_1RA0LE_0RD1RE
887101,1RB---_0LC0RB_0LD1LC_1LE0RB_1RE1RA
887113,1RB---_0LC0RB_0LD1LC_1LE0LB_1RE1RA
887114,1RB---_0LC0RB_0LD1LC_1LE0LD_1RE1RA
887119,1RB---_0LC0RB_0LD1LC_1LE1RA_1RD---
887121,1RB---_0LC0RB_0LD1LC_1LE1RA_1RE1RA
888673,1RB---_0LC0RB_0LE1RD_1LD0RE_1RA1LC
888675,1RB---_0LC0RB_0LE1RD_1LD0LB_1RE0RA
889096,1RB---_0LC0RB_0LE1LD_0LB1LB_1RE0RA
890378,1RB---_0LC0RB_1RA0LD_0LE1LD_1LA0RB
890380,1RB---_0LC0RB_1RA0LD_0LE1LD_1LA0LC
890381,1RB---_0LC0RB_1RA0LD_0LE1LD_1LA1RA
890383,1RB---_0LC0RB_1RA0LD_0LE1LD_1LA1LC
890390,1RB---_0LC0RB_1RA0LD_0LE1LD_1LB1LC
891157,1RB---_0LC0RB_1RA1RD_1LE0LD_1LA1LD
891341,1RB---_0LC0RB_1RA1LD_0RD1LE_1LB0LA
891558,1RB---_0LC0RB_1RA1LD_0RE1LE_1LB0RC
891564,1RB---_0LC0RB_1RA1LD_0RE1LE_1LB1RC
891628,1RB---_0LC0RB_1RA1LD_0LB1LE_1LB1LC
892067,1RB---_0LC0RB_1RA1LD_0LE1LE_0LC1LC
892076,1RB---_0LC0RB_1RA1LD_0LE1LE_1LB1RC
892481,1RB---_0LC0RB_1RA1LD_1RE1LE_1LB0RC
892486,1RB---_0LC0RB_1RA1LD_1RE1LE_1LB1RC
892519,1RB---_0LC0RB_1RA1LD_1LA0LE_1LB1LE
892554,1RB---_0LC0RB_1RA1LD_1LA1LE_0LD1LB
892668,1RB---_0LC0RB_1RA1LD_1LB1LE_0RC0LA
892714,1RB---_0LC0RB_1RA1LD_1LB1LE_1LB0LA
892864,1RB---_0LC0RB_1RA1LD_1LE1RE_1LB1LC
892918,1RB---_0LC0RB_1RA1LD_1LE1LD_1LB1LC
895573,1RB---_0LC0RB_1RD0LD_0LE1LD_1LA1RA
896593,1RB---_0LC0RB_1RD1LC_0RE0LD_1LD1RA
896667,1RB---_0LC0RB_1RD1LC_0RE1LE_1RA0LE
897144,1RB---_0LC0RB_1RD1LC_1RA1LE_0LB0RD
898162,1RB---_0LC0RB_1RE0LD_0LB0RE_1LD1RA
898564,1RB---_0LC0RB_1RE0LD_1LC0LC_0RD0RA
898574,1RB---_0LC0RB_1RE0LD_1LC0LD_0RD0RA
898609,1RB---_0LC0RB_1RE0LD_1LC1RB_0RD0RA
899608,1RB---_0LC0RB_1RE1LD_0LB0RE_1RA1LC
899646,1RB---_0LC0RB_1RE1LD_0LB1RE_1RA1LC
899656,1RB---_0LC0RB_1RE1LD_0LB1LC_1RA0RB
899657,1RB---_0LC0RB_1RE1LD_0LB1LC_1RA1RC
899658,1RB---_0LC0RB_1RE1LD_0LB1LC_1RA1LC
910769,1RB---_0LC0RB_1LD1LB_0LE1LC_1RE0RA
912017,1RB---_0LC0RB_1LD1LC_1RE0LB_0RA1RE
913768,1RB---_0LC0RB_1LE0RD_1LB0RA_1RD0LA
921729,1RB---_0LC0RC_0RD0LD_1RA1LE_1LA1LC
921746,1RB---_0LC0RC_0RD0LD_1LE0RE_1LA1LC
923794,1RB---_0LC0RC_0RE1LD_0LB1LA_1RA0LA
930985,1RB---_0LC0RC_1RA0LD_1LE1LB_1LA0RE
931151,1RB---_0LC0RC_1RA1LD_0RD0RE_1LB0LE
933063,1RB---_0LC0RC_1RD0LD_0RE0RB_1LB1RA
933071,1RB---_0LC0RC_1RD0LD_0RE1RB_1LB1RA
933686,1RB---_0LC0RC_1RD1LA_1LE0RD_0RB1LB
933859,1RB---_0LC0RC_1RD1LB_0RE1RA_1LE1LA
934225,1RB---_0LC0RC_1RD1LB_1RE1RA_1LC1RC
934484,1RB---_0LC0RC_1RD1LC_0RE0LD_1RA0RB
934488,1RB---_0LC0RC_1RD1LC_0RE0LD_1RA1RD
934838,1RB---_0LC0RC_1RD1LC_1RE1LE_0RA0LE
935442,1RB---_0LC0RC_1RD1LD_1RE0LD_0RA1RA
935716,1RB---_0LC0RC_1RE0RD_1LB0LE_1LC1RA
936156,1RB---_0LC0RC_1RE0LD_1LC1RD_0RD0RA
936157,1RB---_0LC0RC_1RE0LD_1LC1RD_1RA0RA
936158,1RB---_0LC0RC_1RE0LD_1LC1RD_1RD0RA
936160,1RB---_0LC0RC_1RE0LD_1LC1RD_1LD0RA
936601,1RB---_0LC0RC_1RE1RD_1LE0RA_1LB0LE
936692,1RB---_0LC0RC_1RE1LD_0RB0LB_1RA0LE
936733,1RB---_0LC0RC_1RE1LD_0RD0LB_1RA0LE
936765,1RB---_0LC0RC_1RE1LD_0RE0LB_1RA0LE
936797,1RB---_0LC0RC_1RE1LD_0LB---_0RA0RD
936798,1RB---_0LC0RC_1RE1LD_0LB---_0RA0LC
936799,1RB---_0LC0RC_1RE1LD_0LB---_0RA0LE
936809,1RB---_0LC0RC_1RE1LD_0LB0RC_1RA0RD
936810,1RB---_0LC0RC_1RE1LD_0LB0RC_1RA0LC
936811,1RB---_0LC0RC_1RE1LD_0LB0RC_1RA0LE
936820,1RB---_0LC0RC_1RE1LD_0LB0LB_1RA0RD
936821,1RB---_0LC0RC_1RE1LD_0LB0LB_1RA0LC
936822,1RB---_0LC0RC_1RE1LD_0LB0LB_1RA0LE
936833,1RB---_0LC0RC_1RE1LD_0LB0LE_0RA0LD
936839,1RB---_0LC0RC_1RE1LD_0LB1RB_0RA0LD
936889,1RB---_0LC0RC_1RE1LD_0LB1LD_0RA0LD
936985,1RB---_0LC0RC_1RE1LD_0LE0RE_0RA0LA
937244,1RB---_0LC0RC_1RE1LD_1RC0LB_0RA0LC
937245,1RB---_0LC0RC_1RE1LD_1RC0LB_0RA0LE
937249,1RB---_0LC0RC_1RE1LD_1RC0LB_1RA0LC
937250,1RB---_0LC0RC_1RE1LD_1RC0LB_1RA0LE
937301,1RB---_0LC0RC_1RE1LD_1RD0LB_1RA0LE
937327,1RB---_0LC0RC_1RE1LD_1RE0LB_1RA0LE
937451,1RB---_0LC0RC_1RE1LD_1LC0LB_1RA0LE
938111,1RB---_0LC0RC_1LA1LD_1RE0LD_1RA1RD
938112,1RB---_0LC0RC_1LA1LD_1RE0LD_1RA1RE
939555,1RB---_0LC0RC_1LD0LC_0RE0LA_0RA1RE
939557,1RB---_0LC0RC_1LD0LC_0RE0LB_0RA1RE
939624,1RB---_0LC0RC_1LD0LC_1RE0LC_0RA1RE
939959,1RB---_0LC0RC_1LD0LD_1RE1LB_0RB1RA
941683,1RB---_0LC0RC_1LD1LB_1RE0LD_1RD0RA
941689,1RB---_0LC0RC_1LD1LB_1RE1RA_0LD0RE
942620,1RB---_0LC0RC_1LE0RD_1LB0LC_1RE1RA
943226,1RB---_0LC0RC_1LE1RD_0RB1LB_1LA0LD
945325,1RB---_0LC0RD_0RA0LD_1LE0RE_1RC0LB
945341,1RB---_0LC0RD_0RA0LD_1LE1RC_0RD0LB
946162,1RB---_0LC0RD_0RA1LB_1RC0RE_1LE0LA
946190,1RB---_0LC0RD_0RA1LB_1RC1RE_1LC0RA
946271,1RB---_0LC0RD_0RA1LB_1RE0LA_0LC1RC
946275,1RB---_0LC0RD_0RA1LB_1RE0LA_1RA1RC
946285,1RB---_0LC0RD_0RA1LB_1RE0LA_1RC0RD
946286,1RB---_0LC0RD_0RA1LB_1RE0LA_1RC1RD
946291,1RB---_0LC0RD_0RA1LB_1RE0LA_1LB1RC
946294,1RB---_0LC0RD_0RA1LB_1RE0LA_1LC1RC
946296,1RB---_0LC0RD_0RA1LB_1RE0LA_1LE1RC
946299,1RB---_0LC0RD_0RA1LB_1RE0LB_0LC1RC
946303,1RB---_0LC0RD_0RA1LB_1RE0LB_1RA1RC
946313,1RB---_0LC0RD_0RA1LB_1RE0LB_1RC0RD
946314,1RB---_0LC0RD_0RA1LB_1RE0LB_1RC1RC
946315,1RB---_0LC0RD_0RA1LB_1RE0LB_1RC1RD
946320,1RB---_0LC0RD_0RA1LB_1RE0LB_1LB1RC
946323,1RB---_0LC0RD_0RA1LB_1RE0LB_1LC1RC
946325,1RB---_0LC0RD_0RA1LB_1RE0LB_1LE1RC
946379,1RB---_0LC0RD_0RA1LB_1RE0LD_0LC1RC
946396,1RB---_0LC0RD_0RA1LB_1RE0LE_0LC1RC
946409,1RB---_0LC0RD_0RA1LB_1RE0LE_1LB1RC
946692,1RB---_0LC0RD_0RA1LB_1LE0LA_1RE1RC
946978,1RB---_0LC0RD_0RA1LD_1LA0RE_1LE0LC
951857,1RB---_0LC0RD_0RD1LB_1RE0LA_0RA1RC
951863,1RB---_0LC0RD_0RD1LB_1RE0LA_1RA1RC
955744,1RB---_0LC0RD_0LC1LA_1LD0RE_1LB1RE
956750,1RB---_0LC0RD_0LD1LA_0RE1RD_1LB0RD
956945,1RB---_0LC0RD_0LD1LA_1RE1LC_0RB0RA
957294,1RB---_0LC0RD_0LD1LB_1RE0LA_0RA1RA
957486,1RB---_0LC0RD_0LD1LB_1LA0RE_1RB---
957487,1RB---_0LC0RD_0LD1LB_1LA0RE_1LB0RB
957494,1RB---_0LC0RD_0LD1LB_1LA1RE_0LE0RA
957524,1RB---_0LC0RD_0LD1LB_1LE0RA_0RE1LA
957525,1RB---_0LC0RD_0LD1LB_1LE0RA_1RB---
957538,1RB---_0LC0RD_0LD1LB_1LE0RE_1RB---
957598,1RB---_0LC0RD_0LD1LC_1RA0RE_0LC0RC
959258,1RB---_0LC0RD_0LE1LA_0RC1LC_1LE1LD
960693,1RB---_0LC0RD_1RA0LB_1RE0LE_1LB0RC
960698,1RB---_0LC0RD_1RA0LB_1RE1RC_0LE1LB
960700,1RB---_0LC0RD_1RA0LB_1RE1RC_1LE1LB
960708,1RB---_0LC0RD_1RA0LB_1RE1LB_0LD0RC
963182,1RB---_0LC0RD_1RA1LD_1RE0LC_1RA0LD
963290,1RB---_0LC0RD_1RA1LD_1LB0RE_1LA0LE
964436,1RB---_0LC0RD_1RB1LC_1RA0RE_1RD1LB
964554,1RB---_0LC0RD_1RB1LC_1RE1LB_0RB0RA
964558,1RB---_0LC0RD_1RB1LC_1RE1LB_0LD0RA
965210,1RB---_0LC0RD_1RB1LD_1LE0RB_1LA1LB
968019,1RB---_0LC0RD_1RD0LD_0RE0LC_1LB1RA
968090,1RB---_0LC0RD_1RD0LD_1RE0LC_1LD0RA
969034,1RB---_0LC0RD_1RD1LA_1LE0RA_0LB1LA
969133,1RB---_0LC0RD_1RD1LB_0RE0LA_1LB1RA
969141,1RB---_0LC0RD_1RD1LB_0RE0LB_1LB1RA
969196,1RB---_0LC0RD_1RD1LB_0RE0LE_1LB1RA
969682,1RB---_0LC0RD_1RD1LB_1RE0LA_1RA0RC
971318,1RB---_0LC0RD_1RD1LD_1RE0LD_1RA0RC
972232,1RB---_0LC0RD_1RE0LD_1LC0LD_0RA1RE
972249,1RB---_0LC0RD_1RE0LD_1LC1RB_0RA1RC
972250,1RB---_0LC0RD_1RE0LD_1LC1RB_0RA1RE
973548,1RB---_0LC0RD_1RE1LD_0RE1LC_1RA0LB
973792,1RB---_0LC0RD_1RE1LD_1RC0LD_1RA0RB
973795,1RB---_0LC0RD_1RE1LD_1RC0LD_1RA1LB
973857,1RB---_0LC0RD_1RE1LD_1RE0LB_1RA0LE
975393,1RB---_0LC0RD_1LA0LD_0RE1RD_1LB1RE
975423,1RB---_0LC0RD_1LA0LD_1RE0LC_1LD0RA
975431,1RB---_0LC0RD_1LA0LD_1RE1LB_1LB0RA
975809,1RB---_0LC0RD_1LA1LB_0RE0RC_0LA0LC
975850,1RB---_0LC0RD_1LA1LB_0RE1RB_1LC0RE
975851,1RB---_0LC0RD_1LA1LB_0RE1RB_1LC0LC
976106,1RB---_0LC0RD_1LA1LB_1RD1RE_1LC1RB
976176,1RB---_0LC0RD_1LA1LB_1RE0LA_0RA1RA
977119,1RB---_0LC0RD_1LA1LD_0RE0LE_1LC0RC
977142,1RB---_0LC0RD_1LA1LD_0LE0RE_1LC0RC
977212,1RB---_0LC0RD_1LA1LD_1RE0LE_1RB0LB
977215,1RB---_0LC0RD_1LA1LD_1RE1RB_1LB1LE
978445,1RB---_0LC0RD_1LB1LA_1RE1LC_0RB0RE
978520,1RB---_0LC0RD_1LB1LD_0RE0LA_0RB1LA
979444,1RB---_0LC0RD_1LC1LD_0RE1LE_0LC1LA
979956,1RB---_0LC0RD_1LD0RB_1LE0RB_1LA1LB
980223,1RB---_0LC0RD_1LD0RC_1LE0RB_1LA0LB
980838,1RB---_0LC0RD_1LD0LC_1RE0LA_0RA0LB
981059,1RB---_0LC0RD_1LD0LD_0RE1LB_0RB1RA
981911,1RB---_0LC0RD_1LD1RD_1LE0RB_1LA1LB
982351,1RB---_0LC0RD_1LD1LA_1RE0LC_0RB0LC
982356,1RB---_0LC0RD_1LD1LA_1RE0LE_0RB0LC
982370,1RB---_0LC0RD_1LD1LA_1RE1LB_0RB0LB
982372,1RB---_0LC0RD_1LD1LA_1RE1LB_1RC0RA
982603,1RB---_0LC0RD_1LD1LB_0RE1LB_0LE1RA
982866,1RB---_0LC0RD_1LD1LB_1RE0LA_0RA1RA
984094,1RB---_0LC0RD_1LD1LD_1LE0RB_1LA1LB
985568,1RB---_0LC0RD_1LE1RD_1LB1RC_0LA0LD
985936,1RB---_0LC0RD_1LE1LA_0RC0RD_1LB0LB
986896,1RB---_0LC0RD_1LE1LD_0RE1LB_1RA1LA
988645,1RB---_0LC0RE_0RA1RD_1LB1RC_1RD0LD
988950,1RB---_0LC0RE_0RA1LD_0LC1LB_1RD1RA
989261,1RB---_0LC0RE_0RA1LD_1LB0LA_0RB1LA
989264,1RB---_0LC0RE_0RA1LD_1LB0LA_1RA0RD
989266,1RB---_0LC0RE_0RA1LD_1LB0LB_1RA0RD
993597,1RB---_0LC0RE_0RD0LB_1RE---_1LB1RA
993675,1RB---_0LC0RE_0RD0LB_1LC1RE_1LB1RA
995000,1RB---_0LC0RE_0RD1LB_1RD0RA_1LD0LA
995001,1RB---_0LC0RE_0RD1LB_1RD0RA_1LD0LB
996613,1RB---_0LC0RE_0RD1LD_1RD0LB_1RA---
998557,1RB---_0LC0RE_0RE1LD_1LA1LE_1LB0RC
1000312,1RB---_0LC0RE_0LD0RD_1LA1LC_1RC0RC
1000313,1RB---_0LC0RE_0LD0RD_1LA1LC_1RC0LA
1000314,1RB---_0LC0RE_0LD0RD_1LA1LC_1RC1LA
1001047,1RB---_0LC0RE_0LD1RC_1RD1LB_0RA0RA
1001063,1RB---_0LC0RE_0LD1RC_1RD1LB_1LD0RA
1001872,1RB---_0LC0RE_0LD1LB_0LE0RC_1LA0RA
1001886,1RB---_0LC0RE_0LD1LB_0LE0LE_1LA0RA
1001912,1RB---_0LC0RE_0LD1LB_0LE1LA_1RC0RA
1001982,1RB---_0LC0RE_0LD1LB_1RA0LC_1RD0RA
1002152,1RB---_0LC0RE_0LD1LB_1RC0LE_1LA0RA
1002343,1RB---_0LC0RE_0LD1LB_1RD0LE_0RA0RE
1002376,1RB---_0LC0RE_0LD1LB_1RD1RB_0RA0RA
1002406,1RB---_0LC0RE_0LD1LB_1RD1LB_0RA0RA
1002421,1RB---_0LC0RE_0LD1LB_1RD1LB_1LD0RA
1002676,1RB---_0LC0RE_0LD1LB_1LA0RA_1LA1RC
1002718,1RB---_0LC0RE_0LD1LB_1LA0LE_1LA0RA
1002789,1RB---_0LC0RE_0LD1LB_1LE0RA_1RC1RA
1002791,1RB---_0LC0RE_0LD1LB_1LE0RA_1LA0RD
1002996,1RB---_0LC0RE_0LD1LC_0RA1LE_0LA0RA
1002997,1RB---_0LC0RE_0LD1LC_0RA1LE_0LA0RC
1003012,1RB---_0LC0RE_0LD1LC_0RD0LE_1RA1LD
1003048,1RB---_0LC0RE_0LD1LC_0RE0LE_1LA1RB
1003094,1RB---_0LC0RE_0LD1LC_0LE0RC_1LA1RB
1003105,1RB---_0LC0RE_0LD1LC_0LE0LE_1LA1RB
1003158,1RB---_0LC0RE_0LD1LC_1RA0RB_0RD1RD
1003166,1RB---_0LC0RE_0LD1LC_1RA0RB_1RB0RD
1003174,1RB---_0LC0RE_0LD1LC_1RA0RB_1RD1RD
1003176,1RB---_0LC0RE_0LD1LC_1RA0RB_1LC0RD
